date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:45:36	100314/100314	---MCZ	200	added ('OK')	text/css	date:Wed,%2002%20Nov%202022%2016:17:09%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css13860e0addb4b2c2a81d302845db305893d4ab28b713933e4a65bc3e55077.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css13860e0addb4b2c2a81d302845db305893d4ab28b713933e4a65bc3e55077.css	(from https://xion.progressionstudios.com/)
09:45:36	13946/13946	---MCZ	200	added ('OK')	text/css	date:Wed,%2002%20Nov%202022%2016:17:09%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css8cc8c95caea4c4f20f26bbdb09fe6aa5d4e6988245f0a202aac2e47ecec58.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css8cc8c95caea4c4f20f26bbdb09fe6aa5d4e6988245f0a202aac2e47ecec58.css	(from https://xion.progressionstudios.com/)
09:45:36	15030/15030	---MCZ	200	added ('OK')	text/css	date:Sat,%2020%20May%202023%2006:42:49%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css139e979bbaaba7687f6a85e4ec924927cf2dcd881e1875178ba8ace5a34db.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css139e979bbaaba7687f6a85e4ec924927cf2dcd881e1875178ba8ace5a34db.css	(from https://xion.progressionstudios.com/)
09:45:36	1377/1377	---MCZ	200	added ('OK')	text/css	date:Wed,%2002%20Nov%202022%2016:17:09%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-cssa9f38674cc1afc9ba582cda8d3ff6be0d3d3790abb9024de8cf3072ba9335.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-cssa9f38674cc1afc9ba582cda8d3ff6be0d3d3790abb9024de8cf3072ba9335.css	(from https://xion.progressionstudios.com/)
09:45:37	110767/110767	---MCZ	200	added ('OK')	text/css	date:Sat,%2020%20May%202023%2006:42:50%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-cssd4eb8a650e33bb7c2dd0e50f288246521a26b9838f7675e0a1169acce7195.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-cssd4eb8a650e33bb7c2dd0e50f288246521a26b9838f7675e0a1169acce7195.css	(from https://xion.progressionstudios.com/)
09:45:37	1013/1013	---MCZ	200	added ('OK')	text/css	date:Wed,%2002%20Nov%202022%2016:17:10%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css9515bb946defc30dcb0b4675d944aea60affc5169ae916b1f276e72a60973.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css9515bb946defc30dcb0b4675d944aea60affc5169ae916b1f276e72a60973.css	(from https://xion.progressionstudios.com/)
09:45:37	56668/56668	---MCZ	200	added ('OK')	text/css	date:Wed,%2002%20Nov%202022%2016:17:10%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-cssb6bd3ecaeb141d8d7486551e32b7880708d43e0813e4814d66ef73ee2e3e5.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-cssb6bd3ecaeb141d8d7486551e32b7880708d43e0813e4814d66ef73ee2e3e5.css	(from https://xion.progressionstudios.com/)
09:45:37	1864/1864	---MCZ	200	added ('OK')	text/css	date:Sat,%2020%20May%202023%2006:42:50%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-cssa27d4c60add1b9948fea6e614b640da50fffa9f685f946ecd5a826a314ef8.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-cssa27d4c60add1b9948fea6e614b640da50fffa9f685f946ecd5a826a314ef8.css	(from https://xion.progressionstudios.com/)
09:45:38	19215/19215	---MCZ	200	added ('OK')	text/css	date:Wed,%2002%20Nov%202022%2016:17:10%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css581b6b5ab9cb8edd55d6c08a5836a4501ad99d48f6a692259b2bcfbb1b6e4.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css581b6b5ab9cb8edd55d6c08a5836a4501ad99d48f6a692259b2bcfbb1b6e4.css	(from https://xion.progressionstudios.com/)
09:45:38	13921/13921	---MCZ	200	added ('OK')	text/css	date:Wed,%2002%20Nov%202022%2016:17:10%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css42561299928f8401f320564d5314f16d434f8e8b7915db017cdd648af4273.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css42561299928f8401f320564d5314f16d434f8e8b7915db017cdd648af4273.css	(from https://xion.progressionstudios.com/)
09:45:38	161510/161510	---MCZ	200	added ('OK')	text/css	date:Wed,%2002%20Nov%202022%2016:17:11%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css8781ff89a5b3a44c4d5a50d56cf8f2254a43dd9cdde22d9be747fe24f7ec0.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css8781ff89a5b3a44c4d5a50d56cf8f2254a43dd9cdde22d9be747fe24f7ec0.css	(from https://xion.progressionstudios.com/)
09:45:39	1220/1220	---MCZ	200	added ('OK')	text/css	date:Wed,%2002%20Nov%202022%2016:17:11%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-csscc44f3813f507f77780056acfdd5b95dec79d19cf5f9d55b0c36e15032b10.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-csscc44f3813f507f77780056acfdd5b95dec79d19cf5f9d55b0c36e15032b10.css	(from https://xion.progressionstudios.com/)
09:45:39	17081/17081	---MCZ	200	added ('OK')	text/css	date:Wed,%2002%20Nov%202022%2016:26:19%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css49bb7af9dd1802cab76dcc9408e7661b36284c628efeb9adb9538f77f7d62.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css49bb7af9dd1802cab76dcc9408e7661b36284c628efeb9adb9538f77f7d62.css	(from https://xion.progressionstudios.com/)
09:45:39	94946/94946	---MCZ	200	added ('OK')	text/css	date:Sat,%2020%20May%202023%2006:42:50%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css6f1605f46443fd2f81045b07e975e05d7595bcc1f68bc6a50778e86d1aecd.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css6f1605f46443fd2f81045b07e975e05d7595bcc1f68bc6a50778e86d1aecd.css	(from https://xion.progressionstudios.com/)
09:45:39	5771/5771	---MCZ	200	added ('OK')	text/css	date:Sat,%2020%20May%202023%2007:32:39%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-csse638ac4385e0d80e439dd0fdc2814b7784c14b868573b8d73ff32e6021c21.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-csse638ac4385e0d80e439dd0fdc2814b7784c14b868573b8d73ff32e6021c21.css	(from https://xion.progressionstudios.com/)
09:45:40	58042/58042	---MCZ	200	added ('OK')	text/css	date:Wed,%2002%20Nov%202022%2016:17:11%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-cssc0ede24310f0d6bace906c210bf2f2e0eb518ae7a8b55dcc93e1b11748288.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-cssc0ede24310f0d6bace906c210bf2f2e0eb518ae7a8b55dcc93e1b11748288.css	(from https://xion.progressionstudios.com/)
09:45:40	578/578	---MCZ	200	added ('OK')	text/css	date:Wed,%2002%20Nov%202022%2016:17:11%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css665717989b2071990af7cccd2fdcadc92e3098b59c3c5a23a0db23d48c00d.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css665717989b2071990af7cccd2fdcadc92e3098b59c3c5a23a0db23d48c00d.css	(from https://xion.progressionstudios.com/)
09:45:40	12186/12186	---MCZ	200	added ('OK')	text/css	date:Wed,%2002%20Nov%202022%2016:17:11%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css2f716854d27b62b232eafe5afd0869a137c16e32e39340a9c5bb6541ec5f0.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css2f716854d27b62b232eafe5afd0869a137c16e32e39340a9c5bb6541ec5f0.css	(from https://xion.progressionstudios.com/)
09:45:41	18589/18589	---MCZ	200	added ('OK')	text/css	date:Wed,%2002%20Nov%202022%2016:17:11%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-csscd60e97e3941c1172753a652e2099504523b42af0caf4384fd9ba5ef1e79f.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-csscd60e97e3941c1172753a652e2099504523b42af0caf4384fd9ba5ef1e79f.css	(from https://xion.progressionstudios.com/)
09:45:41	580/580	---MCZ	200	added ('OK')	text/css	date:Wed,%2002%20Nov%202022%2016:17:11%20GMT	https://149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css26ea3141126332fa3838930ef80a467772447d99ef851eaf5d446d53a419c.css	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/cache/fvm/min/1667405651-css26ea3141126332fa3838930ef80a467772447d99ef851eaf5d446d53a419c.css	(from https://xion.progressionstudios.com/)
09:45:41	112950/112950	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Jan%202020%2023:19:26%20GMT	https://149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/page-title-default.jpg	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/page-title-default.jpg	(from https://xion.progressionstudios.com/)
09:45:42	89815/89815	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2008%20Mar%202023%2018:37:33%20GMT	https://149397400.v2.pressablecdn.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.4	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-includes/js/jquery/jquery.min5aed.js	(from https://xion.progressionstudios.com/)
09:45:42	16694/16694	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22c43c792d92c28678f16adb091d82f9e4%22	https://xion.progressionstudios.com/feed/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/feed/index.html	(from https://xion.progressionstudios.com/)
09:45:42	13424/13424	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2006%20Feb%202023%2020:59:15%20GMT	https://149397400.v2.pressablecdn.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.0	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-includes/js/jquery/jquery-migrate.min6b00.js	(from https://xion.progressionstudios.com/)
09:45:42	3815/3815	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22c43c792d92c28678f16adb091d82f9e4%22	https://xion.progressionstudios.com/comments/feed/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/comments/feed/index.html	(from https://xion.progressionstudios.com/)
09:45:42	50605/50605	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202022%2016:14:09%20GMT	https://149397400.v2.pressablecdn.com/wp-content/plugins/wp-user-avatar/assets/flatpickr/flatpickr.min.js?ver=4.3.1	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/plugins/wp-user-avatar/assets/flatpickr/flatpickr.min5b31.js	(from https://xion.progressionstudios.com/)
09:45:43	70851/70851	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202022%2016:14:09%20GMT	https://149397400.v2.pressablecdn.com/wp-content/plugins/wp-user-avatar/assets/select2/select2.min.js?ver=4.3.1	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/plugins/wp-user-avatar/assets/select2/select2.min5b31.js	(from https://xion.progressionstudios.com/)
09:45:43	5876/5876	---M--	200	added ('OK')	image/png	date:Sun,%2017%20Oct%202021%2022:45:01%20GMT	https://149397400.v2.pressablecdn.com/wp-content/themes/xion-progression/images/logo.png	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/themes/xion-progression/images/logo.png	(from https://xion.progressionstudios.com/)
09:45:43	94224/94224	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2021:39:17%20GMT	https://149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/hizir-kaya-0q90Mumo-xE-unsplash-1-800x500.jpg	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/hizir-kaya-0q90Mumo-xE-unsplash-1-800x500.jpg	(from https://xion.progressionstudios.com/)
09:45:44	63136/63136	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2021:39:18%20GMT	https://149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/spencer-davis-hHgg0Xcwodc-unsplash-800x500.jpg	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/spencer-davis-hHgg0Xcwodc-unsplash-800x500.jpg	(from https://xion.progressionstudios.com/)
09:45:45	123483/123483	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:45:45%20GMT	https://xion.progressionstudios.com/our-games/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/our-games/index.html	(from https://xion.progressionstudios.com/)
09:45:45	141786/141786	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:45:46%20GMT	https://xion.progressionstudios.com/our-studio/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/our-studio/index.html	(from https://xion.progressionstudios.com/)
09:45:45	119610/119610	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:45:46%20GMT	https://xion.progressionstudios.com/shop/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/shop/index.html	(from https://xion.progressionstudios.com/)
09:45:49	44599/44599	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2021:39:20%20GMT	https://149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/star-gazer-800x500.jpg	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/star-gazer-800x500.jpg	(from https://xion.progressionstudios.com/)
09:45:50	113171/113171	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:45:47%20GMT	https://xion.progressionstudios.com/my-account/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/my-account/index.html	(from https://xion.progressionstudios.com/)
09:45:50	139480/139480	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:45:47%20GMT	https://xion.progressionstudios.com/home-v2/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/home-v2/index.html	(from https://xion.progressionstudios.com/)
09:45:50	168705/168705	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:45:47%20GMT	https://xion.progressionstudios.com/cart/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/cart/index.html	(from https://xion.progressionstudios.com/)
09:45:51	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2023%20Jun%202023%2005:45:51%20GMT	https://xion.progressionstudios.com/checkout/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/checkout/index.html	(from https://xion.progressionstudios.com/)
09:45:54	44355/44355	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2021:39:24%20GMT	https://149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/sergey-nikolaev-w9hXuaV6gvs-unsplash-800x500.jpg	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/sergey-nikolaev-w9hXuaV6gvs-unsplash-800x500.jpg	(from https://xion.progressionstudios.com/)
09:45:55	118483/118483	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:45:52%20GMT	https://xion.progressionstudios.com/blog/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/blog/index.html	(from https://xion.progressionstudios.com/)
09:45:55	127683/127683	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:45:52%20GMT	https://xion.progressionstudios.com/contact/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/contact/index.html	(from https://xion.progressionstudios.com/)
09:45:55	123909/123909	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:45:53%20GMT	https://xion.progressionstudios.com/title/rainbow-seven/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/title/rainbow-seven/index.html	(from https://xion.progressionstudios.com/)
09:45:56	112755/112755	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:45:56%20GMT	https://xion.progressionstudios.com/portfolio-category/fps/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/portfolio-category/fps/index.html	(from https://xion.progressionstudios.com/)
09:45:59	112824/112824	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:45:57%20GMT	https://xion.progressionstudios.com/portfolio-category/adventure/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/portfolio-category/adventure/index.html	(from https://xion.progressionstudios.com/)
09:46:00	123992/123992	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:45:57%20GMT	https://xion.progressionstudios.com/title/racing-series-3/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/title/racing-series-3/index.html	(from https://xion.progressionstudios.com/)
09:46:00	123880/123880	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:45:58%20GMT	https://xion.progressionstudios.com/title/stargazer-ii/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/title/stargazer-ii/index.html	(from https://xion.progressionstudios.com/)
09:46:00	117041/117041	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2021:39:27%20GMT	https://149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/arun-clarke-UDEb05r0Uy8-unsplash-800x500.jpg	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/arun-clarke-UDEb05r0Uy8-unsplash-800x500.jpg	(from https://xion.progressionstudios.com/)
09:46:04	43129/43129	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2021:39:28%20GMT	https://149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/rodrigo-rodriguez-x7bbQIY6H04-unsplash-800x500.jpg	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/rodrigo-rodriguez-x7bbQIY6H04-unsplash-800x500.jpg	(from https://xion.progressionstudios.com/)
09:46:04	123990/123990	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:46:01%20GMT	https://xion.progressionstudios.com/title/lost-ark/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/title/lost-ark/index.html	(from https://xion.progressionstudios.com/)
09:46:05	119457/119457	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:46:02%20GMT	https://xion.progressionstudios.com/title/jungle-pharaoh/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/title/jungle-pharaoh/index.html	(from https://xion.progressionstudios.com/)
09:46:05	112579/112579	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:46:02%20GMT	https://xion.progressionstudios.com/portfolio-category/platformer/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/portfolio-category/platformer/index.html	(from https://xion.progressionstudios.com/)
09:46:06	4099/4099	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202020%2023:32:59%20GMT	https://149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/Home-Icon-1.png	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/Home-Icon-1.png	(from https://xion.progressionstudios.com/)
09:46:06	112510/112510	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:46:06%20GMT	https://xion.progressionstudios.com/portfolio-category/rpg/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/portfolio-category/rpg/index.html	(from https://xion.progressionstudios.com/)
09:46:06	3516/3516	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202020%2023:33:01%20GMT	https://149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/Home-Icon-2.png	F:/WinHTTrack/Clean%20Architecture%20Project/149397400.v2.pressablecdn.com/wp-content/uploads/2020/01/Home-Icon-2.png	(from https://xion.progressionstudios.com/)
09:46:06	119434/119434	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:46:07%20GMT	https://xion.progressionstudios.com/title/world-war-v/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/title/world-war-v/index.html	(from https://xion.progressionstudios.com/)
09:46:07	134367/134367	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jun%202023%2005:46:07%20GMT	https://xion.progressionstudios.com/page/2/	F:/WinHTTrack/Clean%20Architecture%20Project/xion.progressionstudios.com/page/2/index.html	(from https://xion.progressionstudios.com/)
